stock_id,Year,site_id,Common,num_of_year,estimated_weight_kg,years_with_data_count,sampling_method,total_effort_1_units,mean_cpue_from_sum,gdd_wtr_5c,tri_harvest ,stocking_weight
114540013Northern Pike,1990,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,1956.791333,NA,0
114540013Northern Pike,1991,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2079.518974,NA,0
114540013Northern Pike,1992,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,1.5,1711.333603,NA,0
114540013Northern Pike,1993,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,1703.950462,NA,0
114540013Northern Pike,1994,114540013,Northern Pike,3,13.77135308,10,Standard gill net sets,net-night,NA,2037.897435,NA,0
114540013Northern Pike,1995,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,1.833333333,2018.642338,NA,0
114540013Northern Pike,1996,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,1955.227568,NA,0
114540013Northern Pike,1997,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,1938.867735,NA,0
114540013Northern Pike,1998,114540013,Northern Pike,3,396.1367967,10,Standard gill net sets,net-night,NA,2280.254492,NA,0
114540013Northern Pike,1999,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2041.319361,NA,0
114540013Northern Pike,2000,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,1901.542494,NA,0
114540013Northern Pike,2001,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,2.666666667,2157.142992,NA,0
114540013Northern Pike,2002,114540013,Northern Pike,3,16.1764908,10,Standard gill net sets,net-night,NA,1994.019377,NA,0
114540013Northern Pike,2003,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2174.718094,NA,0
114540013Northern Pike,2004,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,1858.11181,NA,0
114540013Northern Pike,2005,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,2.5,2240.398398,NA,0
114540013Northern Pike,2006,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2246.118908,NA,0
114540013Northern Pike,2007,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2285.470955,NA,0
114540013Northern Pike,2008,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,2.666666667,1964.715636,NA,0
114540013Northern Pike,2009,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,1804.234048,NA,0
114540013Northern Pike,2010,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2203.709287,NA,0
114540013Northern Pike,2011,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2139.712268,NA,0
114540013Northern Pike,2012,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2193.017444,NA,0
114540013Northern Pike,2013,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2084.980103,NA,0
114540013Northern Pike,2014,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,1977.791263,NA,0
114540013Northern Pike,2015,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2181.575476,NA,0
114540013Northern Pike,2016,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2326.834657,NA,0
114540013Northern Pike,2017,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2146.903703,NA,0
114540013Northern Pike,2018,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2299.583623,NA,0
114540013Northern Pike,2019,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2021.406544,NA,0
114540013Northern Pike,2020,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,0.5,2101.279581,NA,0
114540013Northern Pike,2021,114540013,Northern Pike,3,NA,10,Standard gill net sets,net-night,NA,2405.293805,NA,NA
114540013Smallmouth Bass,1980,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1954.30455,NA,0
114540013Smallmouth Bass,1981,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2009.029423,NA,0
114540013Smallmouth Bass,1982,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1918.882793,NA,0
114540013Smallmouth Bass,1983,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,0.333333333,2109.52962,NA,0
114540013Smallmouth Bass,1984,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1948.167886,NA,0
114540013Smallmouth Bass,1985,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1809.305928,NA,0
114540013Smallmouth Bass,1986,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1929.701773,NA,0
114540013Smallmouth Bass,1987,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2122.211005,NA,0
114540013Smallmouth Bass,1988,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2142.35966,NA,0
114540013Smallmouth Bass,1989,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1933.82,NA,0
114540013Smallmouth Bass,1990,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1956.791333,NA,0
114540013Smallmouth Bass,1991,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2079.518974,NA,0
114540013Smallmouth Bass,1992,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1711.333603,NA,0
114540013Smallmouth Bass,1993,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1703.950462,NA,0
114540013Smallmouth Bass,1994,114540013,Smallmouth Bass,4,139.1227958,4,Standard gill net sets,net-night,NA,2037.897435,NA,0
114540013Smallmouth Bass,1995,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2018.642338,NA,0
114540013Smallmouth Bass,1996,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1955.227568,NA,0
114540013Smallmouth Bass,1997,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1938.867735,NA,0
114540013Smallmouth Bass,1998,114540013,Smallmouth Bass,4,517.2062271,4,Standard gill net sets,net-night,NA,2280.254492,NA,0
114540013Smallmouth Bass,1999,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2041.319361,NA,0
114540013Smallmouth Bass,2000,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1901.542494,NA,0
114540013Smallmouth Bass,2001,114540013,Smallmouth Bass,4,16.68033521,4,Standard gill net sets,net-night,NA,2157.142992,NA,0
114540013Smallmouth Bass,2002,114540013,Smallmouth Bass,4,53.36924152,4,Standard gill net sets,net-night,NA,1994.019377,NA,0
114540013Smallmouth Bass,2003,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2174.718094,NA,0
114540013Smallmouth Bass,2004,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1858.11181,NA,0
114540013Smallmouth Bass,2005,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,0.166666667,2240.398398,NA,0
114540013Smallmouth Bass,2006,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2246.118908,NA,0
114540013Smallmouth Bass,2007,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2285.470955,NA,0
114540013Smallmouth Bass,2008,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,0.166666667,1964.715636,NA,0
114540013Smallmouth Bass,2009,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1804.234048,NA,0
114540013Smallmouth Bass,2010,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2203.709287,NA,0
114540013Smallmouth Bass,2011,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2139.712268,NA,0
114540013Smallmouth Bass,2012,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2193.017444,NA,0
114540013Smallmouth Bass,2013,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2084.980103,NA,0
114540013Smallmouth Bass,2014,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,1977.791263,NA,0
114540013Smallmouth Bass,2015,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2181.575476,NA,0
114540013Smallmouth Bass,2016,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2326.834657,NA,0
114540013Smallmouth Bass,2017,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2146.903703,NA,0
114540013Smallmouth Bass,2018,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2299.583623,NA,0
114540013Smallmouth Bass,2019,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2021.406544,NA,0
114540013Smallmouth Bass,2020,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,0.166666667,2101.279581,NA,0
114540013Smallmouth Bass,2021,114540013,Smallmouth Bass,4,NA,4,Standard gill net sets,net-night,NA,2405.293805,NA,NA
114540013Walleye,1980,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1954.30455,NA,0
114540013Walleye,1981,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2009.029423,NA,0
114540013Walleye,1982,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1918.882793,NA,0
114540013Walleye,1983,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,7.333333333,2109.52962,NA,0
114540013Walleye,1984,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1948.167886,NA,0
114540013Walleye,1985,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1809.305928,NA,0
114540013Walleye,1986,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,9.333333333,1929.701773,NA,0
114540013Walleye,1987,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,6,2122.211005,NA,0
114540013Walleye,1988,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2142.35966,NA,0
114540013Walleye,1989,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,1.666666667,1933.82,NA,0
114540013Walleye,1990,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1956.791333,NA,0
114540013Walleye,1991,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2079.518974,NA,0
114540013Walleye,1992,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,3.666666667,1711.333603,NA,0
114540013Walleye,1993,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1703.950462,NA,0
114540013Walleye,1994,114540013,Walleye,4,1065.172703,10,Standard gill net sets,net-night,NA,2037.897435,NA,0
114540013Walleye,1995,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,3.166666667,2018.642338,NA,0
114540013Walleye,1996,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1955.227568,NA,0
114540013Walleye,1997,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1938.867735,NA,0
114540013Walleye,1998,114540013,Walleye,4,382.4136112,10,Standard gill net sets,net-night,NA,2280.254492,NA,0
114540013Walleye,1999,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2041.319361,NA,0.405
114540013Walleye,2000,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1901.542494,NA,0.405
114540013Walleye,2001,114540013,Walleye,4,289.2281187,10,Standard gill net sets,net-night,1.833333333,2157.142992,NA,0
114540013Walleye,2002,114540013,Walleye,4,720.7221182,10,Standard gill net sets,net-night,NA,1994.019377,NA,0
114540013Walleye,2003,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2174.718094,NA,0.36
114540013Walleye,2004,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1858.11181,NA,0.405
114540013Walleye,2005,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,4.5,2240.398398,NA,0
114540013Walleye,2006,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2246.118908,NA,0
114540013Walleye,2007,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2285.470955,NA,0.405
114540013Walleye,2008,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,4,1964.715636,NA,0.405
114540013Walleye,2009,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1804.234048,NA,0
114540013Walleye,2010,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2203.709287,NA,0
114540013Walleye,2011,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2139.712268,NA,0.36
114540013Walleye,2012,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2193.017444,NA,0.405
114540013Walleye,2013,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2084.980103,NA,0
114540013Walleye,2014,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,1977.791263,NA,0
114540013Walleye,2015,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2181.575476,NA,0.63
114540013Walleye,2016,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2326.834657,NA,0.675
114540013Walleye,2017,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2146.903703,NA,0
114540013Walleye,2018,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2299.583623,NA,0
114540013Walleye,2019,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2021.406544,NA,0.675
114540013Walleye,2020,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,1.5,2101.279581,NA,0
114540013Walleye,2021,114540013,Walleye,4,NA,10,Standard gill net sets,net-night,NA,2405.293805,NA,NA
118874817Bluegill,1980,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3024.659983,NA,0
118874817Bluegill,1981,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,8.977777778,3080.688009,NA,0
118874817Bluegill,1982,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2991.722435,NA,0
118874817Bluegill,1983,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3078.164658,NA,0
118874817Bluegill,1984,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2905.249249,NA,0
118874817Bluegill,1985,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.736842105,2943.503613,NA,0
118874817Bluegill,1986,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.416666667,3140.030732,NA,0
118874817Bluegill,1987,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.1,3164.718525,NA,0
118874817Bluegill,1988,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,5.2,3027.904073,NA,0
118874817Bluegill,1989,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2934.811445,NA,0
118874817Bluegill,1990,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2976.083992,NA,0
118874817Bluegill,1991,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3094.866929,NA,0
118874817Bluegill,1992,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.272727273,2745.453434,NA,0
118874817Bluegill,1993,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.833333333,2716.648486,NA,0
118874817Bluegill,1994,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,4.3,3034.097106,NA,0
118874817Bluegill,1995,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,9.8,2948.395292,NA,0
118874817Bluegill,1996,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,7.272727273,2832.168512,NA,0
118874817Bluegill,1997,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,4.454545455,2927.317794,NA,0
118874817Bluegill,1998,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,7.7,3339.581371,NA,0
118874817Bluegill,1999,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,2,3014.303415,NA,0
118874817Bluegill,2000,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,4.416666667,3075.945773,NA,0
118874817Bluegill,2001,118874817,Bluegill,2,27.04042714,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.416666667,3061.360292,NA,0
118874817Bluegill,2002,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.454545455,2939.67484,NA,0
118874817Bluegill,2003,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,6.583333333,3015.430335,NA,0
118874817Bluegill,2004,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.166666667,3004.60389,NA,0
118874817Bluegill,2005,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,2.75,3208.815937,NA,0
118874817Bluegill,2006,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,5.75,3023.210497,NA,0
118874817Bluegill,2007,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,2.666666667,3208.521938,NA,0
118874817Bluegill,2008,118874817,Bluegill,2,119.7399944,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.083333333,2898.871638,NA,0
118874817Bluegill,2009,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.75,2786.201461,NA,0
118874817Bluegill,2010,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,6.833333333,3165.770692,NA,0
118874817Bluegill,2011,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,5.416666667,3006.019994,NA,0
118874817Bluegill,2012,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,5.6875,3195.917307,NA,0
118874817Bluegill,2013,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2892.108832,NA,0
118874817Bluegill,2014,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.666666667,2848.629947,NA,0
118874817Bluegill,2015,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,2.666666667,3111.600615,NA,0
118874817Bluegill,2016,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3315.874868,NA,0
118874817Bluegill,2017,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,4.166666667,3072.107134,NA,0
118874817Bluegill,2018,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.166666667,3133.773237,NA,0
118874817Bluegill,2019,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,2.916666667,3008.814081,NA,0
118874817Bluegill,2020,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.083333333,2942.758672,NA,NA
118874817Bluegill,2021,118874817,Bluegill,2,NA,34,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.272727273,3257.954788,NA,NA
118874817Largemouth Bass,1980,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3024.659983,NA,0
118874817Largemouth Bass,1981,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3080.688009,NA,0
118874817Largemouth Bass,1982,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2991.722435,NA,0
118874817Largemouth Bass,1983,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3078.164658,NA,0
118874817Largemouth Bass,1984,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2905.249249,NA,0
118874817Largemouth Bass,1985,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2943.503613,NA,0
118874817Largemouth Bass,1986,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3140.030732,NA,0
118874817Largemouth Bass,1987,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3164.718525,NA,0
118874817Largemouth Bass,1988,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.1,3027.904073,NA,0
118874817Largemouth Bass,1989,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2934.811445,NA,0
118874817Largemouth Bass,1990,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2976.083992,NA,0
118874817Largemouth Bass,1991,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.1,3094.866929,NA,0
118874817Largemouth Bass,1992,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2745.453434,NA,0
118874817Largemouth Bass,1993,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2716.648486,NA,0
118874817Largemouth Bass,1994,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3034.097106,NA,0
118874817Largemouth Bass,1995,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.4,2948.395292,NA,0
118874817Largemouth Bass,1996,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,1.181818182,2832.168512,NA,0
118874817Largemouth Bass,1997,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2927.317794,NA,0
118874817Largemouth Bass,1998,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3339.581371,NA,0
118874817Largemouth Bass,1999,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3014.303415,NA,0
118874817Largemouth Bass,2000,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3075.945773,NA,0
118874817Largemouth Bass,2001,118874817,Largemouth Bass,2,16.18975918,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3061.360292,NA,0
118874817Largemouth Bass,2002,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2939.67484,NA,0
118874817Largemouth Bass,2003,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3015.430335,NA,0
118874817Largemouth Bass,2004,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3004.60389,NA,0
118874817Largemouth Bass,2005,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3208.815937,NA,0
118874817Largemouth Bass,2006,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.083333333,3023.210497,NA,0
118874817Largemouth Bass,2007,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.25,3208.521938,NA,0
118874817Largemouth Bass,2008,118874817,Largemouth Bass,2,49.46588908,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2898.871638,NA,0
118874817Largemouth Bass,2009,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2786.201461,NA,0
118874817Largemouth Bass,2010,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.666666667,3165.770692,NA,0
118874817Largemouth Bass,2011,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.333333333,3006.019994,NA,0
118874817Largemouth Bass,2012,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.1875,3195.917307,NA,0
118874817Largemouth Bass,2013,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.181818182,2892.108832,NA,0
118874817Largemouth Bass,2014,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.083333333,2848.629947,NA,0
118874817Largemouth Bass,2015,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.166666667,3111.600615,NA,0
118874817Largemouth Bass,2016,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3315.874868,NA,0
118874817Largemouth Bass,2017,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3072.107134,NA,0
118874817Largemouth Bass,2018,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3133.773237,NA,0
118874817Largemouth Bass,2019,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.083333333,3008.814081,NA,0
118874817Largemouth Bass,2020,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2942.758672,NA,0
118874817Largemouth Bass,2021,118874817,Largemouth Bass,2,NA,13,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3257.954788,NA,0
118874817Yellow Perch,1980,118874817,Yellow Perch,3,NA,33,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3024.659983,NA,0
118874817Yellow Perch,1981,118874817,Yellow Perch,3,NA,33,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.466666667,3080.688009,NA,0
118874817Yellow Perch,1982,118874817,Yellow Perch,3,NA,33,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2991.722435,NA,0
118874817Yellow Perch,1983,118874817,Yellow Perch,3,NA,33,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3078.164658,NA,0
118874817Yellow Perch,1984,118874817,Yellow Perch,3,NA,33,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,2905.249249,NA,0
118874817Yellow Perch,1985,118874817,Yellow Perch,3,NA,33,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.736842105,2943.503613,NA,0
118874817Yellow Perch,1986,118874817,Yellow Perch,3,NA,33,"Standard 3/4-in mesh, double frame trap net sets",net-night,NA,3140.030732,NA,0
118874817Yellow Perch,1987,118874817,Yellow Perch,3,NA,33,"Standard 3/4-in mesh, double frame trap net sets",net-night,0.8,3164.718525,NA,0
118874817Yellow Perch,1988,118874817,Yellow Perch,3,NA,33,"Standard 3/4-in mesh, double frame trap net sets",net-night,3.2,3027.904073,NA,0
